title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Travel Technology Director,CT Travel Group,"Haymarket, South West London","Travel Technology Director permanent Hybrid location base Central London Pall Mall based with flexibility to travel site in Kent and Hull. £75 - £80k per annum, dependant on experience Some of the Good things we offer our employees: Birthday day off Pension Life Assurance up to 4 x salary Employee volunteering day and matched charitable donations Health Shield and Life Stage cash plans inc EAP and Virtual GP Employee Service Scheme recognising service levels with gifts, experiences, and holiday…",80000,80000,permanent,2025-04-05T01:33:48Z,https://www.adzuna.co.uk/jobs/details/5130289664?utm_medium=api&utm_source=e1ad5111,IT Jobs,director
Technical Director - Water,Rise Technical Recruitment Limited,"Durham, County Durham","Technical Director - Water North East - Hybrid role £70,000 - £88,000  Car / Car allowance  10% Bonus  Private Health Care  8% Pension  Chance to lead major projects  Build your own new team Are you a driven Technical Director, Operations, or Framework Manager from a Water background looking for the next big project in your career? Do you want to work for a large company that having recently been established as an independent business are seeing a strong period of growth and reduced red-tape al…",85000,85000,permanent,2025-04-20T10:03:31Z,https://www.adzuna.co.uk/jobs/details/5154272943?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,director
Director of Governance and Compliance,AWD Online,"London, UK","Director of Governance and Compliance SALARY: Negotiable LOCATION: Hybrid working partly from the office in Ealing, West London (W5) and the remaining time from home JOB TYPE: Full-Time, Permanent DBS Level: Basic Why the organisation exists For over 70 years, the organisation has provided affordable homes across London and the South of England. With a portfolio exceeding 38,000 properties, they offer diverse housing options helping individuals and families find the right. Today, they are dedic…",82813.75,82813.75,permanent,2025-04-08T13:52:52Z,https://www.adzuna.co.uk/jobs/details/5135434911?utm_medium=api&utm_source=e1ad5111,Legal Jobs,director
Senior Tax Manager or Associate Director,HAYS,UK,"Corporate Tax Senior Manager or Associate Director job. 80% remote, 1 day p/wk Cambridge Hays is seeking a Senior Manager of Associate Director for a top tier UK wealth management and professionals’ services group. You will be required to manage clients based in the Cambridgeshire region, but our client is open to you working remotely with just once weekly visits to Cambridge. Their Cambridge office is on a significant growth trajectory and needs a motivated Tax Senior Manager or Associate Dire…",96494.89,96494.89,,2024-10-08T16:30:59Z,https://www.adzuna.co.uk/jobs/land/ad/4893929305?se=TF6y7TEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=F1DAB7953274988FCF2DA56E8E7DA47B3C305298,Accounting & Finance Jobs,director
Finance Director,ABPM Recruitment Limited,UK,"£90,000 to £100,000 plus Benefits East Midlands ABPM have been retained by an ambitious and entrepreneurial multi-faceted property & construction group at a pivotal stage in its history. With an established reputation for exceptional quality, delivery, and customer service, they are now looking at the next stage of their development. In this regard, this opportunity to join comes at an exciting time in the business's lifecycle. The successful candidate will be seen as a key partner to the CEO a…",89523.2,89523.2,,2025-04-18T09:12:22Z,https://www.adzuna.co.uk/jobs/land/ad/5151275488?se=TF6y7TEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=AF4D736AF561684C10A6620F22586064212404D8,Accounting & Finance Jobs,director
Director of Faculty (Maths),Academics Ltd,UK,"Director of Faculty (Maths) Location: Upminster Salary: £36,413 - £53,994 (Main/Upper Pay Scale)  TLR 1B (£12,033) Contract: Full-Time, Permanent | Start Date: September 2025 Closing Date: Thursday 24th April 2025 Interview Date: Wednesday 30th April 2025 Are you ready to lead, inspire, and make a genuine impact? Our Ofsted-rated ' Outstanding ' secondary school in Upminster is seeking an exceptional Director of Faculty (Maths) to lead our talented Mathematics team. This is an exciting opportun…",50000,50000,permanent,2025-04-19T10:04:59Z,https://www.adzuna.co.uk/jobs/details/5152949935?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,director
Director,Hill HR,"Worcestershire, West Midlands","Do you care about the way health and social care services are run in Worcestershire? Would you like to play a part in making these services better for all? If so, we need you Healthwatch Worcestershire is an independent champion for people who use health and social care services across the county. It was set up in 2013 to listen to people’s experiences of health and social care services and share what we hear with commissioners and providers of services to help bring about improvements. Why not…",11420,11420,,2025-04-01T10:58:34Z,https://www.adzuna.co.uk/jobs/details/5121205257?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Children Solicitor / Director,Gemini Recruitment,UK,"A nationwide leading law firm is looking to recruit a dedicated Solicitor / Director for a highly sought-after permanent position. Gemini Recruitment are currently partnering with a large and established law firm. Our client serves corporate entities and private individuals in over 25 practice areas from offices throughout London and across England and Wales. Our clients accomplishments are acknowledged and recommended in The Legal 500 and Chambers and Partners, as a top tier firm. Our client h…",41250.07,41250.07,permanent,2025-03-21T15:42:31Z,https://www.adzuna.co.uk/jobs/details/5104873240?utm_medium=api&utm_source=e1ad5111,Legal Jobs,director
Associate Director-Highways & Transportation Design Lead,HAYS,UK,"Associate Director-Highways & Transportation Design Lead for a thriving SME Consultancy in Otley, Leeds Hays Civil Engineering is delighted to be partnering on a retained basis with Roughan & O’Donovan (ROD) a firm of civil, structural, and environmental engineering consultants. The company has been established for 50 years and is headquartered in Dublin, Ireland. Current annual revenues exceed £20M and employee numbers exceed 200. ROD has an office in Otley near Leeds and two offices in Dublin…",0,80000,,2025-03-15T13:26:58Z,https://www.adzuna.co.uk/jobs/land/ad/5095324538?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=03B1E78F19C05AB8E7EB4A78FAD7B6BCF9E6EC74,Engineering Jobs,director
"Director, Business Development",UK Biocentre,UK,"The UK Biocentre is a powerhouse in biomedical science, supporting breakthroughs in genomics, precision medicine, and translational research. With over 30 million samples in state-of-the-art storage and advanced high-throughput capabilities, they serve government, academia, and industry leaders alike. Now entering an exciting phase of independence and growth, they are looking for a visionary commercial leader to shape their future. Your Mission: - Drive new commercial partnerships across biotec…",71486.18,71486.18,,2025-03-26T18:56:54Z,https://www.adzuna.co.uk/jobs/land/ad/5112511315?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=0189D114AA9A7D94156BCAA2696954E270DFDD7C,Sales Jobs,director
Senior Director/Managing Director,FTI Consulting,"London, UK","FTI Consulting is the world’s leading expert-driven consulting firm. Over the last 40 years, FTI Consulting experts have served as the trusted advisor to Fortune 500 companies and the world’s leading law and private equity firms when they are facing their greatest opportunities and challenges. Our strong performance and continued success are a direct reflection of the ambition, energy and commitment of our talented professionals across the globe to make a positive impact for our clients and com…",89635.38,89635.38,contract,2025-02-24T16:53:13Z,https://www.adzuna.co.uk/jobs/land/ad/5062231350?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7C7F37A49D1E3E95A7A7E1195D4D6FF1FC5BC0F8,Consultancy Jobs,director
Associate/Associate Director/Technical Director Environmental Planning Consultant,Tetra Tech,"Leeds, West Yorkshire","Tetra Tech Europe is an industry leading multi-national and multi-disciplinary consultancy. We have exciting opportunities for a range of senior grade consultants (Associate, Associate Director and Technical Director) to support the continued growth of our UK-based Environment, Sustainability & Planning (ESP) team and the wider business. We are looking for broadly skilled, talented and motivated individuals who want to progress their career with a growing global consultancy, working on challeng…",69019.16,69019.16,permanent,2025-04-04T13:36:43Z,https://www.adzuna.co.uk/jobs/details/5129242543?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,director
Deputy Medical Director,Recruiting Heads Ltd,"London, UK","Deputy Medical Director Occupational Health Location: Home based with some travel to Aberdeen Salary: Competitive  Benefits Package Hours: 2 or 3 days per week Were working on behalf of a leading Occupational Health provider to recruit an experienced and dynamic Deputy Medical Director . This is a fantastic opportunity for a hands-on, forward-thinking physician who thrives in both clinical and strategic leadership roles. You'll be instrumental in guiding the clinical direction of the service, d…",100000,100000,permanent,2025-04-12T09:47:12Z,https://www.adzuna.co.uk/jobs/details/5141916156?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Deputy Medical Director,Recruiting Heads Ltd,"Aberdeen, Aberdeenshire","Deputy Medical Director Occupational Health Location: Home based with some travel to Aberdeen Salary: Competitive  Benefits Package Hours: Part time Were working on behalf of a leading Occupational Health provider to recruit an experienced and dynamic Deputy Medical Director . This is a fantastic opportunity for a hands-on, forward-thinking physician who thrives in both clinical and strategic leadership roles. You'll be instrumental in guiding the clinical direction of the service, deputising f…",100000,100000,permanent,2025-04-12T09:47:12Z,https://www.adzuna.co.uk/jobs/details/5141916154?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Deputy Medical Director,Recruiting Heads Ltd,"Manchester, Greater Manchester","Deputy Medical Director Occupational Health Location: Home based with some travel to Aberdeen Salary: Competitive  Benefits Package Hours: Part time Were working on behalf of a leading Occupational Health provider to recruit an experienced and dynamic Deputy Medical Director . This is a fantastic opportunity for a hands-on, forward-thinking physician who thrives in both clinical and strategic leadership roles. You'll be instrumental in guiding the clinical direction of the service, deputising f…",100000,100000,permanent,2025-04-12T09:47:12Z,https://www.adzuna.co.uk/jobs/details/5141916157?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Deputy Medical Director,Recruiting Heads Ltd,"Birmingham, West Midlands","Deputy Medical Director Occupational Health Location: Home based with some travel to Aberdeen Salary: Competitive  Benefits Package Hours: Part time Were working on behalf of a leading Occupational Health provider to recruit an experienced and dynamic Deputy Medical Director . This is a fantastic opportunity for a hands-on, forward-thinking physician who thrives in both clinical and strategic leadership roles. You'll be instrumental in guiding the clinical direction of the service, deputising f…",100000,100000,permanent,2025-04-12T09:47:12Z,https://www.adzuna.co.uk/jobs/details/5141916151?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Deputy Medical Director,Recruiting Heads Ltd,"Liverpool, Merseyside","Deputy Medical Director Occupational Health Location: Home based with some travel to Aberdeen Salary: Competitive  Benefits Package Hours: Part time Were working on behalf of a leading Occupational Health provider to recruit an experienced and dynamic Deputy Medical Director . This is a fantastic opportunity for a hands-on, forward-thinking physician who thrives in both clinical and strategic leadership roles. You'll be instrumental in guiding the clinical direction of the service, deputising f…",100000,100000,permanent,2025-04-12T09:47:12Z,https://www.adzuna.co.uk/jobs/details/5141916152?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Deputy Medical Director,Children's Hospice South West,"Barnstaple, Devon","Deputy Medical Director Location: Barnstaple - Little Bridge House Contract Type: Permanent Job Type: Part time, 30 hours per week Salary: To be discussed at interview Are you an excellent communicator, motivated and passionate about childrens palliative care? This is a fantastic opportunity to support the Medical Director in leading, managing and supervising the medical team at Little Bridge House in North Devon. The Deputy Medical Director, working closely with the Medical Director, plays an …",57393.01,57393.01,permanent,2025-04-04T05:37:24Z,https://www.adzuna.co.uk/jobs/details/5128565453?utm_medium=api&utm_source=e1ad5111,Healthcare & Nursing Jobs,director
Director of Alternative Provision,HAYS,"Sandwell, West Bromwich","Phoenix Collegiate Director of ALternative Provision Leadership scale 5-9 (£54,939 - £60,644) Required from September 2025 (or sooner if possible) Phoenix is a multi-cultural 11-19 secondary school, serving 1,890 students in the north of West Bromwich close to the border with Walsall in the West Midlands. Opened in September 2010, as a result of the merger of two local schools, Phoenix has established itself as one of the highest performing schools in the area, an accolade achieved through comm…",60000,60000,permanent,2025-04-10T13:54:27Z,https://www.adzuna.co.uk/jobs/details/5138699556?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,director
Director of Academic Registry,University College of Estate Management,"Caversham, Reading","Full time (35 hrs/wk), permanent Based Horizons (Reading, Berkshire) with up to 2 days per week working from home Salary £60-68,000 FTE pa plus benefits Applicants are required to submit a current CV, cover letter or email, and a Recruitment Check Form which can be found on our website. This is a key senior leadership role in ensuring the effective delivery of student lifecycle services across our institution on both apprenticeship and non-apprenticeship academic programmes, from initial studen…",65000,65000,permanent,2025-04-17T09:59:11Z,https://www.adzuna.co.uk/jobs/details/5149191167?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,director
Director,Chapel Arts Studios,"Hampshire, South East England",Chapel Arts Studio creates opportunities and community through art. We are one of Arts Council England’s National Portfolio Organisations (NPO). We create a home of connections and possibilities through art. We champion inclusion and creative potential to inspire and nurture. We have a network of Associate artists and offer a range of courses and creative activities to the community for all ages and abilities. Our Chapel serves as a wonderful centre for contemporary visual art. You are both cre…,60598.35,60598.35,permanent,2025-04-01T22:41:51Z,https://www.adzuna.co.uk/jobs/details/5122923529?utm_medium=api&utm_source=e1ad5111,Charity & Voluntary Jobs,director
PA to Director,Barker Ross Group,"Gateshead, Tyne & Wear","Our public sector client based in Gateshead has an exciting opportunity for an experienced PA to Director to join their team as soon as possible The role will be temporary and is looking to start as soon as possible, lasting until the end of September 2025 initially. The hours of work will be full time 37 hours per week Monday to Friday with a pay rate of £14.84 per hour. This is an extremely busy role supporting 3-4 Directors and Head of Function across Adult Social Care, Commissioning, Perfor…",0,30867,contract,2025-04-05T01:47:04Z,https://www.adzuna.co.uk/jobs/details/5130296009?utm_medium=api&utm_source=e1ad5111,Admin Jobs,director
Technical Director,Vistry Group,"Whitacre Heath, Coleshill","In a Nutshell We have an exciting opportunity for a Technical Director to join our team within Vistry South West Midlands, at our Coleshill office. As our Technical Director, you will be required to manage the Technical team and head up the Technical Department to ensure that they fulfil contracts safely, on time, and to the required quality while minimising costs. The Technical Director will have full responsibility and control of the Technical department. They will control the complete design…",0,41,permanent,2025-03-18T23:42:30Z,https://www.adzuna.co.uk/jobs/details/5099866513?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,director
Prudential Risk & Regulation - Manager OR Associate Director,Forvis Mazars,"London, UK","Forvis Mazars' Financial Services Consulting is experiencing exciting growth and we have various opportunities for talented and high performing individuals to be based in the London office given the opportunities arising from increasing regulatory scrutiny, supervision and demand for external assurance. Are you looking to make an impact in Financial Services Consulting? Are you looking to grow our business as if it was your own? And are you looking for open, engaged and collaborative teams? The…",67552.66,67552.66,,2025-03-19T10:39:24Z,https://www.adzuna.co.uk/jobs/land/ad/5100728576?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=AD498B43B231A75C60BE571D95E584772BB4CF87,Accounting & Finance Jobs,director
Managing Director,ATTOLLO SOLUTIONS LTD,"Boothstown, Worsley","Dealer-Partner Opportunity Build a High-Value Telecoms Business UK-Wide | Be Your Own Boss | Uncapped Earnings SCG Solutions , the UKs largest independent telecoms company, is offering a unique partner opportunity for experienced B2B sales professionals ready to take control of their future. With over 50 years in the industry , £150M turnover, and more than 700 employees nationwide, SCG provides partners with the tools, training, and support to build their own telecoms business in the booming £…",60839.07,60839.07,permanent,2025-04-02T17:40:00Z,https://www.adzuna.co.uk/jobs/details/5124510392?utm_medium=api&utm_source=e1ad5111,IT Jobs,director
Operations Director (Warehousing),MCS Group,"Newtownards, Ards","MCS Group is currently working in partnership with a highly regarded, locally based Distribution company in Newtownards to recruit an experienced Operations Director. This is a fantastic opportunity to join a well-established and growing business in a pivotal leadership role. This is a senior leadership role focused on overseeing the day-to-day performance and long-term development of the company's warehouse and customer service functions. The successful candidate will be responsible for delive…",70000,70000,,2025-04-17T22:48:38Z,https://www.adzuna.co.uk/jobs/land/ad/5150627244?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=ECD736660BE0F740E7DD354AFC54B8D2DD6899F2,Logistics & Warehouse Jobs,director
Director of Facilities,Larbey Evans Ltd,"London, UK","Director of Facilities International law firm is seeking a Facilities Director to join their thriving Facilities department in London on a permanent basis. Generous Salary 9.30am to 5.30pm Generous Benefits inc. Life Insurance, Gym Membership & Season Ticket Loan, International Travel Director of Facilities Responsibilities: Overseeing the management of the firm’s premises and facilities inc. lease obligations, space efficiency, cost management, and office relocations. Overseas travel to the fi…",74202.41,74202.41,permanent,2025-04-18T08:31:30Z,https://www.adzuna.co.uk/jobs/land/ad/5151249524?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=659F10FC54CCB3376A76A8BA716D3B05BF89BDA6,Property Jobs,director
Chartered Civil Engineer progressing to Director,Red Rock Partnership Ltd,"Aylestone, Leicester","Red Rock Partnership are delighted to be working with our prestigious client in Leicester who are looking for Principal/Associate/ Associate Director Chartered Civil Engineer progressing to Director to join their busy team. About the Business: Our client is a design led, structural and civil engineering practice with a difference. They are a progressive, forward thinking agency with BIM and sustainability at the forefront of solutions. With headquarters in Leicestershire, they operate on a nati…",53575.71,53575.71,permanent,2025-04-01T14:50:03Z,https://www.adzuna.co.uk/jobs/land/ad/5121482056?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=8339D50732CC3E44862FEC2A3FDD499D7A99E2D8,Engineering Jobs,director
Director,Solutions for HR,"Bristol, South West England","Hours: Full-Time, 37.5 hours per week, flexible hours Location: Primarily office based in central Bristol, with use of other partner locations for ad hoc use. This role will involve travel across the Western Forest region and occasionally within England, with a travel expenses budget. Hybrid arrangement by agreement. The Western Forest is a brand-new programme having been launched with national and Ministerial profile in March 2025. The Forest will support over 2.5 million people, cultivating a…",60000,60000,permanent,2025-04-18T14:08:09Z,https://www.adzuna.co.uk/jobs/details/5151639546?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,director
"Relationship Director, Commercial Mid-Market",NatWest,UK,"Join us as a Relationship Director in Commercial Mid-Market This role will see you managing and developing a portfolio of commercial customers, providing them with the right products and services for their financial needs We’ll look to you to drive sales activity to maximise new business, while managing your customer relationships to drive continuous improvement in the customer experience You'll be valued for your long term thinking and commercial acumen as you help us support business growth a…",37816.78,37816.78,,2025-04-17T20:16:40Z,https://www.adzuna.co.uk/jobs/land/ad/5150456584?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2AD2946EEE55A1627E9B1DBEB7C52D76F07B23D8,Sales Jobs,director
"Relationship Director, Commercial Mid-Market",NatWest,"Norton, Sheffield","Join us as a Relationship Director in Commercial Mid-Market This role will see you managing and developing a portfolio of commercial customers, providing them with the right products and services for their financial needs We’ll look to you to drive sales activity to maximise new business, while managing your customer relationships to drive continuous improvement in the customer experience You'll be valued for your long term thinking and commercial acumen as you help us support business growth a…",40588.2,40588.2,,2025-04-17T20:16:43Z,https://www.adzuna.co.uk/jobs/land/ad/5150456652?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=5084985E56A37E90DCE7B5592B5BC3B41BBAC04C,Sales Jobs,director
Assistant Director,West Yorkshire Combined Authority,"Leeds, West Yorkshire","Assistant Director - Legal, Governance & Compliance £102,007 pa (pay award pending), Grade 14 Leeds Permanent 37 hours pw Applications for part time / job share will be considered Closing date: 27 April 2025 (this has been extended from 21 April 2025) Please visit our Advice for Candidates webpage which will provide you with support in completing your application. West Yorkshire Mayor, Tracy Brabin, has a message for all potential applicants - Watch the video View the Legal Services team page .…",49935.44,49935.44,permanent,2025-04-03T01:03:01Z,https://www.adzuna.co.uk/jobs/land/ad/5125552699?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2BCCC23D75EC4F5F76AB924CB7EECEC2C15EA273,Legal Jobs,director
Indirect Tax Director,Hays Accountancy and Finance,UK,"Your new company Join one of the leading Indirect Tax practices in the UK, who provide expert advice and support in all aspects of Indirect Tax (VAT, Customs Duty, Green taxes) to a diverse range of business sectors including large multi-nationals, household name retailers, and public sector organisations. The Indirect Tax practice serves a broad range of clients, offering both VAT and Insurance Premium Tax (IPT) services. Given the real-time nature of VAT and IPT, they work closely with their …",59727.69,59727.69,permanent,2025-04-01T02:43:17Z,https://www.adzuna.co.uk/jobs/land/ad/5120633495?se=qilG7zEe8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=161C9453AAA4F813B6B5A155D648A8222B43635B,Accounting & Finance Jobs,director
Business Director,GROUPM,"Londonderry, Derry","Description Position at EssenceMediacom Business Director (12 months FTC - maternity cover – starting April 2025) Overview of job Creating brilliant, insight-led and accountable communications strategies and campaigns that drive business success through content downloads and rentals for NBCUniversal across LATAM, EMEA and APAC. Lead strategy, insight and media planning working with the counterpart Business Director and planning team to deliver campaigns across 15 markets. This role will be work…",49368.41,49368.41,permanent,2025-04-11T03:12:37Z,https://www.adzuna.co.uk/jobs/details/5139891357?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Business Director,ESSENCEMEDIACOM,"Londonderry, Derry","Description Business Director (12 months FTC - maternity cover – starting April 2025) Overview of job Creating brilliant, insight-led and accountable communications strategies and campaigns that drive business success through content downloads and rentals for NBCUniversal across LATAM, EMEA and APAC. Lead strategy, insight and media planning working with the counterpart Business Director and planning team to deliver campaigns across 15 markets. This role will be working on NBCUniversal with the…",49337.44,49337.44,permanent,2025-04-15T06:32:24Z,https://www.adzuna.co.uk/jobs/details/5145110580?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Partnership Director,PROSPECTUS-4,UK,"Prospectus is excited to partner with a UK-wide dducation charity in the search for a new Partnership Director. This is a permanent position that can be full-time or part-time, with flexible hybrid working arrangements available from various EDT offices across the UK. The salary for this position is £60,000 - £67,000. Please do get in touch to discuss this in more detail. As the Partnership Director, you will be responsible for developing the charity's UK-wide partnership strategy in line with …",60000,67000,permanent,2025-04-18T07:09:21Z,https://www.adzuna.co.uk/jobs/details/5151205286?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Director of Secretariat,NFP People,"Oxfordshire, South East England","Director of Secretariat This is a role in which you can make a major difference to the smooth running of the diocese, which serves the whole of Berkshire, Buckinghamshire, and Oxfordshire. This is a full time role offering hybrid working. Position: Director of Secretariat Location: Kidlington, Oxford/hybrid Hours: Full-time Salary: Approximately £75,000 per annum Contract: Permanent Start date: On or around 1 September 2025 Closing Date: Sunday 27 April 2025 at midnight. Interviews will take pl…",75000,75000,permanent,2025-04-08T14:04:52Z,https://www.adzuna.co.uk/jobs/details/5135446331?utm_medium=api&utm_source=e1ad5111,Admin Jobs,director
Director of Development,CHARITY PEOPLE,"Vauxhall, South West London","Charity People are honoured to be working in partnership with the UK's leading literacy charity, who are searching for an inspirational and passionate fundraising leader to join as their new Director of Development. Director of Development £85,000 - £90,000 Per Annum Permanent, 35 hours per week Reports to CEO 6 Direct Reports, leading a full department of 20 As part of our flexible working policy, you will be free to work remotely for the majority of your time if you prefer. However, you will …",85000,90000,permanent,2025-04-12T03:32:26Z,https://www.adzuna.co.uk/jobs/details/5141588697?utm_medium=api&utm_source=e1ad5111,Charity & Voluntary Jobs,director
Compliance Director,MAZARS UK,"London, UK","Compliance Director (4638) Forvis Mazars is an engine for rapid and consistent career progression, offering individually designed career paths with a culture to help you pursue your interests. We match your changing needs with hybrid working, and help you explore your true potential. We work with diverse, prestigious clients across a range of sectors and geographies, giving you the opportunity to constantly update and grow your skills for lifelong professional development. Forvis Mazars Financi…",63922.32,63922.32,permanent,2025-04-11T03:13:19Z,https://www.adzuna.co.uk/jobs/details/5139892404?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,director
Strategy Director,GROUPM,"Londonderry, Derry","Description Position at Mindshare Worldwide Strategy Account Director Job title: Strategy Account Director Group: Mindshare Worldwide Reports to: Strategy Partner (Please note this is a UK based role and requires individuals to have the right to work in this location) Mindshare is a media services company that accelerates Good Growth for its clients. Our company values of energy, empathy and impact bind together our diverse global family of 10,000 people from every culture and with every specia…",61484.17,61484.17,permanent,2025-04-11T03:12:54Z,https://www.adzuna.co.uk/jobs/details/5139891866?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Director of Admissions,UPPINGHAM SCHOOL,"Rutland, East Midlands","This is an exciting opportunity for an exceptional individual to play a pivotal role in leading the Admissions Department at one of the UK’s leading independent schools. Drawing on your strong leadership skills, the Director of Admissions will develop the strategic vision of our Admissions Department, devising strategies that boost pupil growth whilst also expanding Uppingham's presence in the independent schools sector. To achieve this, you will: Ensure the school meets pupil recruitment targe…",43413.01,43413.01,permanent,2025-04-01T02:25:21Z,https://www.adzuna.co.uk/jobs/details/5120617979?utm_medium=api&utm_source=e1ad5111,Teaching Jobs,director
Client Director,HIREFUL-1,"Surrey, South East England","Department: Corporate Sales Location: Surrey – Redhill / Staines Salary: Up to £80,000 Benefits: Competitive salary, 25 days holiday, 6% employer contribution pension scheme, buy & sell holiday scheme, cash plan, life assurance (4x basic salary), income protection, private medical insurance (when eligible), hybrid working, discounted insurance, EAP Reporting to: Sales Director – South Our client has an established Client Services teams in both Redhill & Staines. This role will be based in their…",80000,80000,permanent,2025-04-16T11:18:25Z,https://www.adzuna.co.uk/jobs/details/5147214969?utm_medium=api&utm_source=e1ad5111,Accounting & Finance Jobs,director
Business Director,HAVAS,"London, UK","Hybrid Agency : Havas Media Job Description : Working into both Central and Local team requires a multitude of processes and means that multiple campaigns can be briefed into the team at any one time, therefore, the focus of the BD role on Bumble will be on ensuring the smooth running of the team. Business Director Full - Time OR FTC Havas Village London A bit about us… Arena Media is a full-service, culture-first creative media agency. We’re agents of change for growth, who partner with brands…",57375.06,57375.06,permanent,2025-04-16T00:07:08Z,https://www.adzuna.co.uk/jobs/details/5146572783?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Account Director,HAVAS,"London, UK","Agency : Inviqa Job Description : We are looking for an experienced Account Director to join our growing Client Services team. If you are passionate about digital and delivering awesome work, building great relationships with fantastic clients while helping us achieve commercial success, then this is for you Account Director JD 2025 – Permanent We are looking for an experienced Account Director to join our growing Client Services team. If you are passionate about digital and delivering awesome …",55347.97,55347.97,permanent,2025-04-16T03:13:25Z,https://www.adzuna.co.uk/jobs/details/5146751201?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Account Director,DENTSU,"London, UK","Job Description: Dentsu is an integrated growth and transformation partner to the world’s leading organizations. Founded in 1901 in Tokyo, Japan, and now present in over 145 countries and regions, it has a proven track record of nurturing and developing innovations, combining the talents of its global network of leadership brands to develop impactful and integrated growth solutions for clients. Dentsu delivers end-to-end experience transformation (EX) by integrating its services across Media, C…",70182.98,70182.98,permanent,2025-04-16T03:13:21Z,https://www.adzuna.co.uk/jobs/details/5146750923?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Marketing Director,DENTSU,"London, UK","Job Description: Introduction Dentsu is an integrated growth and transformation partner to the world’s leading organizations. Founded in 1901 in Tokyo, Japan, and now present in over 145 countries and regions, it has a proven track record of nurturing and developing innovations, combining the talents of its global network of leadership brands to develop impactful and integrated growth solutions for clients. Dentsu delivers end-to-end experience transformation (EX) by integrating its services ac…",78858.45,78858.45,permanent,2025-04-16T03:13:21Z,https://www.adzuna.co.uk/jobs/details/5146750911?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
Programmatic Director,ZENITH,"London, UK","Company description We think big. And act bigger. Stay versatile and interconnected. We approach everything with an inventive spirit and rigorous mindset. Individually we’re great, but as a team we’re unstoppable. Together, we seek out opportunities, frame problems and solve complex challenges. Our collective brilliance exposes breakthroughs. Our capability unleashes creativity. We pursue a new perspective and deliver a new kind of ROI. Zenith International is the central team, primarily based …",59320.33,59320.33,permanent,2025-04-01T02:25:14Z,https://www.adzuna.co.uk/jobs/details/5120617739?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",director
