title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Accounts Assistant,HAYS,UK,"Accounts Assistant / Administrator - AAT study support - 20-min commute between Bury, Newmarket & Haverhill. Your new company My client is seeking an Accounts Assistant / Accounts Administrator to join their supportive accounts team. An exciting time to join the business with recent sustained growth and exciting plans for the future, there is potential for this role to expand. This role is based at their rural head office located between Bury St Edmunds, Newmarket and Haverhill. Your new role R…",26000,28000,permanent,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223184?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0857C8D8549C5EF5F7246729F1A319788676C40C,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Swindon, Wiltshire","Accounts Assistant We are building our pool of available (or soon to be available) Account Assistants to work in Swindon, Wiltshire and Cirencester on various temporary assignments. Your new company As specialists in Accountancy and Finance recruitment, we partner with diverse sectors and organisations of various sizes. This enables us to offer our candidates a wide range of temporary/interim assignments tailored to their skills and career goals. Your new role In general, as an Accounts Assista…",16,16,,2025-04-11T16:41:58Z,https://www.adzuna.co.uk/jobs/land/ad/5140567995?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2148F9D070BC3237DB7F2892E98D1DEC1503286B,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Aylesbury, Buckinghamshire","Accounts Assistant required up to £29,000 Your new company A highly respected international company located in Aylesbury is currently seeking an Accounts Assistant to join their dynamic team. This role offers an exciting opportunity to work within a reputable organisation known for its commitment to excellence and innovation in its field. Your new role Prepare and post invoices to purchase ledger Processing some sales invoices to sales ledger – minimum input – till accounts Posting of cashbook …",0,30000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567928?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EC060F93E14E1038B68E3EDADAAD0EC4510C780A,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"London, UK","Ready to join an inspiring and creative top art company in the heart of the West End, London? Your new company Ready to join an inspiring and creative top art company in the heart of the West End, London? Become our meticulous Accounts Assistant, crunching numbers amidst vibrant artwork, with a competitive salary and an energising work environment Your new role Accounts Assistant What you'll need to succeed Bookkeeping: Maintain accurate and up-to-date financial records, including data entries,…",54080,62400,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223246?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EE7CD80D63ECD4284ACFA7E5CD575F5B508B3B6D,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Omagh, Northern Ireland","Accounts Assistant, Omagh, Permanent Job, Competitive Salary Your new company You will work for a long-established, award-winning company based in the Omagh area. Your new role As Accounts Assistant, you will support the Accounts / Office Manager and report in to the Finance Director. Your duties and responsibilities will include: Create purchase orders (POs) on accounting system for goods and services required by employeesEnsure POs are accurate with correct project code Review and organise in…",24414.91,24414.91,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568210?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C0DBA4BF193E36E221A311F21761660ECE979093,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Wrexham, Wales","Accounts Assistant, Wrexham, £23,000 - £25,000 DOE Your new firm We are delighted to represent an established practice based in Wrexham, who are seeking to recruit for an Accounts Assistant to join their team. This practice provides a range of accountancy and business services to a varied client base of sole traders, partnerships and limited companies in an array of industries including service sector, travel, retail, construction contractors and sub-contractors, and manufacturing companies. Th…",23000,25000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567965?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=7F89FC42EECA01F5DF7C0300A83E9FB214D019A9,Accounting & Finance Jobs,accountant
Accounts Administrator,HAYS,"Rochdale, Greater Manchester","Permanent Accounts Administration job with a smaller company in Rochdale. Your new company A successful manufacturer based in Rochdale that is part of a group of companies. Your new role Working alongside the Director, this will prove to be a hands-on, varied job from customer service and administration to day-to-day accounts. Your main duties will be processing accounts payable invoices, resolving queries and reconciling statements, as well as processing customer orders, tracking orders and re…",26000,30000,permanent,2025-03-24T11:00:03Z,https://www.adzuna.co.uk/jobs/land/ad/5108658215?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8A29740C7312BBE7905FC1C734D3505093416522,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Colne, Lancashire","Accounts Assistant | Colne | Aerospace Manufacturing | Up to £27,000 - £31,000 | Study support Your new company I am working with a thriving business based in Colne who are now looking to appoint an experienced Accounts Assistant to join their team on a permanent and full-time basis. This business is benefitting from a surge of organic growth, where they have successfully doubled their financial turnover to £20million in the last 5 years. Your new role As Accounts Assistant, you will manage the…",27000,31000,permanent,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223177?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=18A0162B086C9712BF3DA2B1470BE68DD40A51BD,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,UK,"Permanent Accounts Assistant job for a dynamic company based in Salford Quays, Manchester. Your new company A dynamic company that prides themselves on their collaborative and team-orientated culture. Your new role Working within the team, you will liaise with both your accounts payable and credit control counterparts in resolving invoicing queries and cash allocations. Day to day, you will reconcile with the bank, ensuring all the billing is allocated correctly and resolving any discrepancies.…",24854.86,24854.86,permanent,2025-02-28T17:35:41Z,https://www.adzuna.co.uk/jobs/land/ad/5067223158?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=AEDF35D846D2E3FCCA6F75507599CA0972F8E91E,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Nottingham, Nottinghamshire","Permanent Accounts Assistant Job - Full-Time - South Nottinghamshire Permanent Accounts Assistant Job - Full-Time - NG9 Are you an experienced Accounts Assistant looking for a new challenge? Do you have a keen eye for detail and a passion for numbers? If so, we want to hear from you About Us: Hays is working with a leading name in the construction and engineering sector, committed to excellence and providing a supportive work environment. Key Responsibilities: General Ledger (Essential) Manage …",28000,28000,permanent,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223242?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=7D90427155C5519A0AC19F8EB1B9D2B6AACB1A79,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Blackpool, Lancashire","Accounts Assistant | Blackpool | £27,000 - £30,000 Your new company You will be joining a dynamic and growing company based in Blackpool. This organisation is known for its commitment to excellence and providing a supportive work environment where employees can thrive and develop their careers. Your new role As an Accounts Assistant, you will play a crucial role in the finance team. Your responsibilities will include maintaining accurate financial records, processing invoices, reconciling accou…",27000,30000,,2025-03-22T00:29:21Z,https://www.adzuna.co.uk/jobs/land/ad/5105486529?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=F85AC72496CA66DAEDC33E2C54EC321DBC6E3C6E,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Stroud, Gloucestershire","Temporary ongoing role - Accounts Assistant 30–35 hours a week Your new company My client is a profitable company who are going through a lot of growth at the moment and are looking for an experienced Accounts Assistant to come and join their team. My client operates within the engineering sector. Your new role Duties include: Working alongside the Accounts Manager, you will assist with processing, bookkeeping and accounts administration tasks in order to maintain the Company's financial record…",31200,33280,contract,2025-02-28T17:35:41Z,https://www.adzuna.co.uk/jobs/land/ad/5067223154?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=41390F12BADF6DB32BE6465CF76840916BB7F0BC,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Bolton, Greater Manchester","Monday-Friday | 35 hours per week | £30,000 per annum | permanent opportunity Your new company My client, a leading company based in Bolton, is currently expanding to meet the growing demand for its services. They are looking to welcome an experienced Accounts Assistant to the Finance team. This is an excellent opportunity to expand your skillset and become a part of a progressive organisation. Your new role Processing payments to suppliers and contractors. Producing and sending customers month…",30000,30000,permanent,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567960?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=D0AB1707BE9FC3FCE3AB40692B109D94FD72F7DB,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"South Croydon, South East London","Graduate Accounts Assistant job with training paying between £30,000 - £35,000 Your new company You will be working for a leading consumer goods producer in this internationally renowned organisation Your new role You will be joining a dynamic and proactive finance function where you will utilise your experience of delivering bank reconciliations, accounts payable, updating cash flow that you will have gained from previous roles and be developed into further management accounts delivery. You wi…",30000,35000,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223187?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=89B8734C69C6DC728460758E4B6AC0D0341EFF11,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Sheffield, South Yorkshire","Accounts Assistant - Sheffield - Perm - AAT - Hybrid Working - Construction company - Excel & Sage Your new company Your new company is a well-established construction/maintenance business who are looking to add an all round accounts assistant to their team on a permanent basis. You will be working directly with the finance manager and finance director. Your new role Your day-to-day position will include processing the invoices on accounts payable & receivable, bank reconciliations, and expense…",24000,28000,contract,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223197?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=400F3EEF581EAA47D553F9343AC51E6376959866,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Bolton, Greater Manchester","Accounts Assistant | Bolton | Up to £28,000 | Manufacturing | Permanent Your new company I am working with a thriving manufacturing business, based in Bolton, who are now looking to appoint an experienced Accounts Assistant to join their team on a permanent and full-time basis. This business has recently expanded their offices due to the acquisition of a new business. Your new role As Accounts Assistant, you will report into the Finance Director and be responsible for supporting the team in the…",25000,28000,permanent,2024-12-01T09:45:42Z,https://www.adzuna.co.uk/jobs/land/ad/4957668264?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=3134A5776AAA8F8C8D382A31AB78A37ECA37CA07,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Swadlincote, Derbyshire",Full-time Accounts Assistant in Swadlincote Your new company Hays Accountancy and Finance are working with a large company in Swadlincote who are looking for an experienced and dedicated accounts assistant to join their team on a 6-month fixed-term contract working 37.5 hours per week. Your new role You will be working in a supportive finance team assisting with the end-to-end transactional process. You will liaise with various teams within finance to ensure group goals are met whilst taking in…,0,28000,contract,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223171?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=1B75567F4D1D63BB2D4E2741D52FB3A819655DA9,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Preston, Lancashire","Accounts Assistant | Preston | Full time | Temporary | £13-£15 per hour | Flexible working Your new company I am working with a thriving family run business, based in Preston who are now looking to appoint an experienced Accounts Assistant to join their team on a permanent and full-time basis. This business has recently expanded their offices due to a successful year and are looking to add some new faces to the Finance Team Your new role As an Accounts Assistant, you will report into the Financ…",27040,31200,contract,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223215?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=D3F6FEE3DA9C7B0878185A5FEAAA57F46DCB9348,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"County Down, Northern Ireland","Accounts Assistant, 4 DAY WEEK, Co. Down, Perm, Industry Your new company You will be joining a well-established business with a small and professional team to support the Accounts function. This will be a Permanent Full-time Accounts Administrator position based in Co. Down offering a 4-DAY WEEK Your new role Maintain accurate and organise records for customers, suppliers, and internal documents. Handle sales and general correspondence, emails, and phone enquiries professionally and promptly. …",30000,30000,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568206?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=5145D8926E12D89602E74D219746319B3359E758,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Swindon, Wiltshire","Accounts Assistant Job Title: Accounts AssistantLocation: Swindon, UK (hybrid, 2 days from home) Salary: £25,000-£28,000 p.a. Working Hours: Full-time (37.5 hours per week) Job Description: We are seeking a detail-oriented and motivated Accounts Assistant to join our client’s finance team. The ideal candidate will have a strong understanding of accounting principles and excellent organisational skills. Key Responsibilities: • Entering invoices and credit notes into the invoice matching system •…",25000,28000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567943?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=1B5F9A32363A4A159A2CB2AC72B496554C64AB5E,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Preston, Lancashire","Accounts Assistant | £26,000 - £29,000 ( Study Support) | Preston Your new company I am currently supporting a Financial Controller for an organisation in Preston, who are looking to recruit an Accounts Assistant to join their team. This is a great opportunity to join a growing organisation that offers new challenges and opportunities for growth. Your new role Within this role, you will be responsible for the transactional operations of the finance team, dealing with both the sales and purchase…",26000,29000,,2025-03-12T06:16:27Z,https://www.adzuna.co.uk/jobs/land/ad/5088204855?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=E13F3CEDA4551A46FE353E2CA7A4F6DDA74A136E,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Barnsley, South Yorkshire","Accounts Assistant - Full time - £15.50p/hour - Barnsley - Fixed Term Contract - 6 months Your new company We are working with a large company based in Barnsley who are seeking top talent to support their Finance team, focusing on purchase and sales ledgers. You'll be the central contact for customers and suppliers, ensuring adherence to their ledger processes. If you have the right skills and experience, I would love to hear from you Your new Job This role involves managing purchase, intercomp…",15,15,contract,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568186?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=22CFE3B7D1B270C8474A6BA173DA9F09BF96D1EB,Accounting & Finance Jobs,accountant
Accounts Administrator,HAYS,"Frome, Somerset","Accounts Administrator job, near Frome Your new company A rapidly growing SME in Frome are seeking an Accounts Administrator to join their team. Your new role Reporting to the Head of Finance you will be responsible for the day to day bookkeeping and office administration. No two days will be the same. This is a busy, varied role that requires a hard-working, reliable, team player to ensure the office function runs smoothly. Duties will include but not be limited to: Liaising with internal stak…",24000,26000,,2025-03-24T11:00:03Z,https://www.adzuna.co.uk/jobs/land/ad/5108658199?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=CC4FD9771996752DB48DB25DC4F5479079E6171B,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"St. Albans, Hertfordshire","Accounts Assistant job opportunity in St Albans Hertfordshire We’re seeking a candidate with relevant experience in accounts preparation and bookkeeping. The ideal candidate should have 18 months to two years of experience or demonstrate strong technical knowledge. Key qualities include motivation, teamwork, organizational skills, and excellent communication. Proficiency in accounting software (such as CCH) and cloud-based systems (QuickBooks, Xero, SAGE) is preferred. Good IT skills are essent…",25699.83,25699.83,,2024-09-30T13:56:36Z,https://www.adzuna.co.uk/jobs/land/ad/4882058042?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=4143C2BA7D5EB2466FA3F9132BC8833CAFCAC627,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,UK,"Accounts Assistant, Co. Armagh, Perm, 30k Your new company My client, a very successful locally-based company, now has a permanent opportunity for an ambitious Accounts Assistant to join their dynamic team due to exceptional ongoing growth that is set to continue. Your new role • Manage Purchase and Sales Ledgers, ensuring accurate entry and reconciliation of transactions. • Process receipts, deposits, refunds, and other routine bookkeeping tasks in a timely manner. • Credit control functions. …",30000,30000,permanent,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567914?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=4C71C2C3879F263F97ECADEAC7B36697C7F133AD,Accounting & Finance Jobs,accountant
Accounts Administrator,HAYS,"Bath, Bath & N E Somerset","Accounts Administrator job in Bath with parking Your new company A well known organisation in Bath are urgently looking to appoint an Accounts Administrator to join their team. Your new role Reporting to the Head of Finance you will be responsible for: Processing and coding invoices Reconciling supplier statements Resolving supplier queries Responding to internal queries ( face to face, email and via Teams) Raising invoices What you'll need to succeed The successful candidate will ideally have …",25000,240000,permanent,2025-03-24T11:00:03Z,https://www.adzuna.co.uk/jobs/land/ad/5108658210?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=4BB65C5B6BC3D65499139B806481CA27852F686D,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"London, UK",You will be working for an international media company in a temp to perm assignment. Your new company You will be working for a large media merchandising company with offices across the globe. They are a small but dynamic finance team who are looking for their latest addition. Your new role You will be working as an Accounts Assistant/Bookkeeper. Duties Include: Processing supplier and client invoices/payments and entering this data into Xero. Chasing payments Supplier account reconciliation Cr…,37440,37440,contract,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568217?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=4797A5E2BDD4751B0AD16C07B8124ECBC8906DF7,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Darlington, County Durham","Accounts Assistant Darlington salary up to £28,000 Your new company An expanding and exciting group based in Darlington is looking for an Accounts Assistant to join its finance team on a full-time basis. Reporting to the Financial Controller and working with an established team, the successful candidate will be responsible for a wide range of finance-related duties. Your new role Key duties include:- Purchase & sales ledger invoice processing Supplier statement reconciliations Processing sales …",0,28000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567976?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=5C3543A3D5277FECB0A88060AAAF0C6D9D1000CE,Accounting & Finance Jobs,accountant
Accounts Administrator,HAYS,"Manchester, Greater Manchester","Permanent Accounts Administration job with a successful and expanding company in the North Manchester area. Your new company A successful company which offers a diverse service to their customers who are very focused on their social responsibility and sustainable approach. Your new role Working and supporting a small finance team, your main responsibility will be processing the accounts payable invoices, raising purchase orders, resolving queries and reconciling statements. You will also assist…",26000,30000,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568196?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=6FF69CE056D35D233302F80D04C89176B8471BAB,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Nottingham, Nottinghamshire","Accounts Assistant with study support based in Nottingham Hays Accountancy and Finance are delighted to be working with a rapidly growing organisation based in Nottingham City Centre who are looking to add capacity to their finance team. The role is 37.5 hours per week with flexible start and finish times and offers a salary of £27,000 with additional study support. Key Responsibilities: Set up and implement budgets within the accounting system. Prepare accounting packs for submission to audito…",27000,27000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567944?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=F50E997E4A18F00D3187E73F1B947E1FE746BA72,Accounting & Finance Jobs,accountant
Accounts assistant,HAYS,"Little Grimsby, Louth","TEMPORARY ROLE - GRIMSBY - £13.50 to £15.00 PAYE - IMMEDIATE START Your new company This is a role in a company that specialise in providing top-tier financial services and solutions tailored to meet the diverse needs of their clients. You will be joining a team of seasoned professionals, committed to delivering exceptional customer service and innovative financial strategies that drive success. With a strong focus on sustainability and excellence, The company are looking for someone to join th…",32514.53,32514.53,contract,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223207?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=779A89A2972BFD115EB40C8931DBE71917B9CFCF,Accounting & Finance Jobs,accountant
Accounts Administrator,HAYS,"Aberdeen, Aberdeenshire","Accounts Administrator | Aberdeen | Fixed Term Contract (circa 12 Months) | up to £30,000 DOE Your new company Hays are delighted to be supporting a locally established organisation in their immediate requirement for an Accounts Assistant to join the small finance operations on a fixed term contract basis. Due to upcoming long term leave, the requirement for a motivated individual with a strong foundation in finance administration has become available. Your new role In your new role, you will b…",26000,30000,contract,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568180?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=368C10F359C275F25435A99D3DD1505F06EEDB63,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,UK,"Part Time - Acccounts Assistant Your new role Carrying out Purchase, Sales & General Ledger activities for the company and it's subsidiaries. Registering and coding invoices, sending them for approval (with backup when required). Processing expense claims and petty cash replenishment claims, ensuring all transactions are accurate and up-to-date. Managing end-to-end Payroll using Xero. What you'll need to succeed A proven background in all areas of Accounts, Purchase, Sales & General Ledger as w…",33000,33000,,2025-04-11T16:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5140567916?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=25B80D69C0E59F6511F1FBF6F72ABAE8F4253513,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Kent, South East England","Leading Business Services Firm - Kent - Accounts Assistant Your new company Leading Business Services Firm Your new role Working alongside the Purchase Ledger Supervisor to make timely payments to the suppliers. You will input and review invoices for payment, set up payments for authorisation and ensure all payments are coded correctly. You will also provide support to the cash outflow team. This is a temporary position with the possibility of going permanent. What you'll need to succeed You wi…",31200,39520,contract,2025-03-22T00:29:21Z,https://www.adzuna.co.uk/jobs/land/ad/5105486531?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=E71311BC8A58F69C6677B1B0E5EEA3BE0E5FE029,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Newbury, West Berkshire","Credit Controller What You'll Need to Succeed Familiarity with Xero (preferred but not essential) Strong verbal and communication skills Attention to detail Main Job Tasks and Responsibilities: Bank Reconciliations: Managing both client and office accounts. Electronic Payments: Setting up and sending CHAPS, Faster Payments, BACS, and internal transfers. Billing/Credit Notes: Handling billing and credit notes. Debit/Credit Card Transactions: Managing transactions. General Administrative Tasks: I…",30000,32000,,2025-04-11T16:41:58Z,https://www.adzuna.co.uk/jobs/land/ad/5140568018?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=7C89BF56052CBE9E0709ADA16FDBFB1FF42575D0,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Haverfordwest, Pembrokeshire","Accounts Assistant - Haverfordwest - Temp Your new company Your new organisation are a Not-For-Profit organisation based in Haverfordwest. Your new role Your new role will be to assist the finance team on a part-time temporary basis, initially-3 months. Your role will include, but not limited to; Purchase Ledger Sales Ledger Bank Recs Journals Finance Admin Preparation of payments What you'll need to succeed In order to succeed, you will have experience with the above, knowledge of Excel, good …",30160,33280,contract,2025-03-15T13:27:27Z,https://www.adzuna.co.uk/jobs/land/ad/5095325173?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=D0486033BBCBD1D82591365E8A531B321855313B,Accounting & Finance Jobs,accountant
Accounts Assistant,HAYS,"Llanelli, Carmarthenshire","Purchase Ledger - Llanelli - Temp Your new organisation Your new organisation are a charity based in the heart of Llanelli. Your new role Your new role will be to assist with the Purchase Ledger side of the finance function on a temp to perm basis. What you'll need to succeed In order to succeed, you will have previous Purchase Ledger experience and be immediately available. Experience with Sage and working for a charity is desirable. What you'll get in return In return, you will get the chance…",12,14,contract,2024-10-31T23:12:57Z,https://www.adzuna.co.uk/jobs/land/ad/4920281355?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=B4E8EF1ACB250087F8F54C1E862AB1DA498A6A5A,Accounting & Finance Jobs,accountant
Account Executive - Aberdeen/Inverness (15 month FTC),Coca-Cola Europacific Partners,"Eaglesham, East Renfrewshire",Are you looking for new challenges and personal growth within Coca-Cola Europacific Partners? Then we have a great opportunity for you Do you have a personality with the power to influence and connect? Can you sustain the pace to keep on growing? Will you make an impact with your desire to win? Account Executive - Grocery Location: Aberdeen/Inverness Contract type: 15 month secondment Please note: you must have a full UK driving license to be considered for this role. The closing date for appli…,24532.14,24532.14,contract,2025-04-19T05:08:03Z,https://www.adzuna.co.uk/jobs/land/ad/5152665489?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=8AD8B0C87C043E94725CBE993AF6FD0DDB9AE346,Sales Jobs,accountant
Account Executive - Aberdeen/Inverness (15 month FTC),Coca-Cola Europacific Partners,"Kirkcaldy, Fife",Are you looking for new challenges and personal growth within Coca-Cola Europacific Partners? Then we have a great opportunity for you Do you have a personality with the power to influence and connect? Can you sustain the pace to keep on growing? Will you make an impact with your desire to win? Account Executive - Grocery Location: Aberdeen/Inverness Contract type: 15 month secondment Please note: you must have a full UK driving license to be considered for this role. The closing date for appli…,24729.38,24729.38,contract,2025-04-19T05:08:02Z,https://www.adzuna.co.uk/jobs/land/ad/5152665430?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=D0610CFCA4513984A3261EFFB20597B852622C29,Sales Jobs,accountant
Account Executive - Aberdeen/Inverness (15 month FTC),Coca-Cola Europacific Partners,"Gartcosh, North Lanarkshire",Are you looking for new challenges and personal growth within Coca-Cola Europacific Partners? Then we have a great opportunity for you Do you have a personality with the power to influence and connect? Can you sustain the pace to keep on growing? Will you make an impact with your desire to win? Account Executive - Grocery Location: Aberdeen/Inverness Contract type: 15 month secondment Please note: you must have a full UK driving license to be considered for this role. The closing date for appli…,23790,23790,contract,2025-04-19T05:08:02Z,https://www.adzuna.co.uk/jobs/land/ad/5152665406?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=F42303975415FC99BA74AB93F374D6F05C9D3A65,Sales Jobs,accountant
Account Executive - Aberdeen/Inverness (15 month FTC),Coca-Cola Europacific Partners,"Aberdeen, Aberdeenshire",Are you looking for new challenges and personal growth within Coca-Cola Europacific Partners? Then we have a great opportunity for you Do you have a personality with the power to influence and connect? Can you sustain the pace to keep on growing? Will you make an impact with your desire to win? Account Executive - Grocery Location: Aberdeen/Inverness Contract type: 15 month secondment Please note: you must have a full UK driving license to be considered for this role. The closing date for appli…,25474.8,25474.8,contract,2025-04-19T05:08:02Z,https://www.adzuna.co.uk/jobs/land/ad/5152665435?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=E78DC0429E708114CE1D478F5DC9590F28ED9CB6,Sales Jobs,accountant
Account Executive - Aberdeen/Inverness (15 month FTC),Coca-Cola Europacific Partners,"Carlops, Penicuik",Are you looking for new challenges and personal growth within Coca-Cola Europacific Partners? Then we have a great opportunity for you Do you have a personality with the power to influence and connect? Can you sustain the pace to keep on growing? Will you make an impact with your desire to win? Account Executive - Grocery Location: Aberdeen/Inverness Contract type: 15 month secondment Please note: you must have a full UK driving license to be considered for this role. The closing date for appli…,23474.19,23474.19,contract,2025-04-19T05:08:02Z,https://www.adzuna.co.uk/jobs/land/ad/5152665441?se=UAGyGjEe8BGla2k9OSZXLA&utm_medium=api&utm_source=e1ad5111&v=F82C03BE9159C2210F78545ED99B47A663A11F1B,Sales Jobs,accountant
